Date,Returns,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2018-06-02,122.51,15.18,1.33,-10.18,7.28,-4.63,4.04,51.76,21.95,23.44,-59.91,9.9,-187.0,47.27,9.74,5.44,19.79,0.67,-13.33,-30.28,44.21,0.5,-2.01,69.98,11.03
2018-06-03,66.47,-61.48,32.81,0.18,4.82,-7.31,30.69,138.73,-3.89,-6.57,13.69,-14.18,-5.68,-4.84,-0.98,12.88,-31.07,11.7,5.06,9.43,14.47,-44.47,17.0,-9.0,20.52
2018-06-04,-209.99,10.98,-9.64,2.67,-0.45,2.87,7.37,66.14,-12.82,27.46,-2.39,-36.0,12.11,7.2,-0.52,-8.01,15.01,-23.69,-2.52,-9.71,19.55,17.21,-29.35,13.04,-0.04
2018-06-05,110.0,8.01,-6.01,-24.08,17.32,-3.24,-29.38,-97.39,33.51,-10.73,13.02,-20.72,-77.06,16.76,-28.0,-17.44,14.45,-9.57,-9.51,17.21,-2.02,27.88,17.0,-34.99,-5.01
2018-06-06,47.92,-0.22,-6.82,-81.98,9.35,-34.13,48.79,-1.22,-27.9,60.63,-38.49,-2.33,-2.48,-19.2,-22.47,28.72,169.72,-14.97,51.09,0.8,-11.58,29.49,-38.73,28.23,-14.3
2018-06-07,33.34,-1.5,21.63,-16.69,5.25,-20.07,10.98,28.48,-12.75,-8.75,-21.14,12.43,12.04,39.39,-21.67,-16.39,33.76,-134.02,4.5,-14.26,22.26,89.67,42.85,-6.25,-1.82
2018-06-08,-44.18,68.48,-6.47,-8.94,19.06,-19.03,-4.46,-11.0,9.36,-14.94,0.34,-1.11,-0.28,15.7,-12.53,-12.1,5.0,24.99,-21.62,7.94,-2.3,-34.02,-8.5,-1.0,40.76
2018-06-09,-145.55,-0.59,-10.68,-18.0,-19.99,-6.75,-12.25,22.0,-12.26,-1.98,5.19,-69.95,-5.22,-8.2,28.54,7.39,41.55,20.32,-0.38,-2.79,-4.71,4.5,12.67,-12.59,0.11
2018-06-10,-731.64,-7.0,10.31,23.19,-9.19,-8.01,4.78,7.38,-15.69,-16.96,-1.99,21.98,-14.49,-41.05,-8.92,-3.44,24.9,-23.99,11.79,1.43,15.0,12.78,-19.01,-17.7,-91.65
2018-06-11,108.0,-232.27,61.82,3.56,-61.75,11.48,19.02,11.5,-119.39,20.16,26.6,5.29,-22.66,7.28,42.07,-33.02,-2.27,-27.71,-466.85,13.22,82.29,-118.38,35.84,-74.46,86.99
2018-06-12,-328.0,-52.23,47.21,30.14,-18.0,17.81,-39.34,7.41,-113.0,143.5,-25.44,-1.46,15.59,-13.84,-20.04,-35.16,-2.45,33.24,-22.68,30.23,11.02,-0.9,10.92,18.16,87.31
2018-06-13,-252.3,-28.01,10.0,10.01,-42.11,2.14,13.57,-3.6,-9.5,22.71,-3.71,-6.36,-3.99,-115.37,11.22,20.0,4.99,-18.61,-21.53,-40.85,-165.2,16.52,25.65,-21.02,15.05
2018-06-14,341.96,2.93,2.07,9.93,-9.93,20.0,-4.8,6.3,-28.03,-18.74,-121.96,31.09,12.08,8.57,-13.5,-12.99,-60.68,-89.95,39.11,2.63,-44.13,-20.0,25.5,34.5,-22.3
2018-06-15,-250.68,-13.47,40.7,154.02,16.19,-17.17,4.15,9.19,-16.31,15.0,5.0,-5.0,37.87,-47.37,-108.5,42.99,-74.94,174.45,99.87,40.98,-7.36,10.0,-7.99,-24.97,14.63
2018-06-16,97.88,-17.66,-26.59,8.58,10.63,-44.17,16.88,6.69,-13.12,10.34,0.76,-8.34,-58.66,-25.01,4.65,26.94,15.73,17.85,-24.51,9.4,-1.55,-49.71,-26.94,-71.35,-11.52
2018-06-17,-42.51,16.02,45.0,3.0,-39.84,16.48,22.36,6.81,4.73,-11.69,12.05,1.7,-8.37,-13.54,-33.69,0.0,-41.99,161.99,-2.39,-21.11,-10.35,20.97,3.37,2.01,-35.64
2018-06-18,266.81,21.76,10.34,2.04,10.4,-3.53,-14.14,-3.96,16.42,-21.01,25.64,-9.67,-15.82,-49.95,30.19,-7.28,39.25,-16.22,0.91,9.78,11.82,-31.03,10.15,-17.68,-40.92
2018-06-19,29.8,-49.73,29.88,5.5,-14.75,-11.12,22.87,6.98,-3.28,33.78,-4.02,-26.98,-14.48,3.42,2.57,30.96,-0.95,190.0,86.99,-6.79,-23.86,22.32,-8.66,-5.31,1.47
2018-06-20,17.35,8.85,-5.58,-26.77,1.51,22.42,-4.9,-18.04,16.35,-13.05,18.05,-1.3,22.4,37.9,-9.5,-14.58,-1.92,-37.23,17.56,-7.41,30.01,-50.17,25.24,3.62,16.34
2018-06-21,-40.43,-66.18,-50.38,-10.46,3.25,0.23,-2.5,9.11,13.93,-0.31,4.81,-10.53,1.06,-12.49,113.47,28.24,-12.72,9.01,-8.89,-4.31,11.05,-5.95,-30.4,19.34,18.97
2018-06-22,-641.0,0.07,-2.4,23.86,-9.84,-9.29,-5.52,2.48,-2.72,-28.38,11.96,2.64,-6.17,-17.16,8.19,-4.31,-5.4,6.7,-6.03,-16.94,17.51,-0.67,-6.78,10.67,-2.9
2018-06-23,99.17,4.03,-81.91,23.89,6.1,-10.09,-3.21,-4.33,-141.89,-111.44,-99.47,72.34,-11.68,-20.96,-219.37,59.99,-19.89,17.05,-27.11,79.11,-30.23,-128.24,-33.61,43.04,-6.62
2018-06-24,-22.56,0.0,0.0,0.0,41.02,16.23,-29.33,-44.77,87.95,-29.5,15.8,12.5,18.73,-15.91,22.02,-42.95,-11.54,15.87,15.75,-6.83,10.62,-8.78,96.01,-34.57,-29.15
2018-06-25,92.54,-41.71,-23.35,10.63,-32.09,-166.77,0.93,-35.81,-11.45,-7.93,10.11,56.78,-9.25,-7.64,45.79,-40.26,-140.79,422.14,-16.88,-4.68,-4.06,11.41,-42.33,4.65,0.0
2018-06-26,-182.52,11.17,-18.83,-12.8,3.59,15.88,0.03,14.09,-7.0,1.97,1.75,17.6,47.86,-116.13,24.87,159.96,-6.7,-16.94,8.63,-19.22,-8.9,0.31,18.52,-33.7,6.53
2018-06-27,75.79,-52.92,49.29,6.08,-4.37,3.38,6.44,-9.16,-13.41,-8.09,-30.51,36.71,-34.64,14.15,-32.58,12.11,-0.01,-7.17,12.16,-20.41,0.41,10.14,31.35,-53.97,-97.5
2018-06-28,-285.67,35.38,-10.95,-12.3,-35.28,20.58,12.07,2.83,3.58,4.31,15.19,22.28,-25.5,-3.92,-1.29,-35.51,50.47,20.43,-1.49,-3.5,26.26,-19.0,-5.16,20.32,-4.01
2018-06-29,352.36,8.87,-10.63,-27.15,-20.78,30.8,-7.61,-9.65,7.34,11.4,-18.39,-10.32,17.16,-2.58,-4.26,8.34,-10.33,-2.73,2.64,-0.97,-15.01,-37.31,-128.91,20.81,-86.4
2018-06-30,186.52,34.43,-12.13,-4.26,6.83,-22.74,41.74,-9.24,7.84,11.42,8.18,-22.2,-21.09,-9.63,4.59,37.86,1.12,-27.85,17.79,-9.78,-3.31,12.62,23.66,329.63,-43.12
2018-07-01,-43.48,28.51,178.18,-15.99,-24.85,16.81,9.86,-7.49,15.59,-17.51,24.65,-24.3,14.43,-10.32,2.48,-28.21,11.6,-15.46,-18.95,-20.22,6.93,24.28,-18.52,6.4,48.62
2018-07-02,269.6,-18.98,-11.02,-19.99,11.46,3.64,21.77,-16.46,10.18,5.39,-25.11,19.05,2.28,-22.1,-1.53,-54.39,26.67,-11.69,17.98,-13.68,7.32,36.48,13.14,-14.29,-9.6
2018-07-03,-106.77,-8.23,-8.51,5.82,-1.58,-30.21,-10.3,16.67,22.36,1.37,-13.22,16.86,-4.09,0.4,262.33,17.17,-1.38,-2.96,3.87,21.58,-5.17,-4.25,25.95,-28.58,-6.3
2018-07-04,75.36,-4.28,1.02,15.22,4.24,15.38,-24.55,10.7,1.54,1.53,-22.01,-39.48,11.7,-4.47,-9.22,9.57,2.8,2.9,-3.37,-11.4,37.11,8.98,-9.54,-123.69,22.55
2018-07-05,-54.25,-46.16,-4.71,4.0,-1.87,9.89,13.14,-13.57,4.7,35.46,8.13,-15.28,15.83,17.26,176.43,-13.61,-14.01,-18.99,11.6,-4.3,11.07,3.63,1.36,-95.83,-8.81
2018-07-06,53.04,-29.9,76.63,-31.32,23.15,-3.86,-8.49,-14.98,17.55,0.91,24.58,-9.46,-11.92,20.3,-36.1,-17.67,28.88,-21.49,-23.0,-79.22,28.3,-10.01,-13.93,45.42,-8.62
2018-07-07,166.69,-0.16,-15.64,26.33,-14.49,-4.54,-22.18,-32.56,12.65,28.56,-12.44,29.11,2.71,57.65,-23.58,-7.11,11.95,-5.4,39.38,-35.78,6.96,2.1,20.94,-19.22,12.74
2018-07-08,-53.26,0.0,-20.91,21.41,7.41,5.18,-8.69,-15.64,12.69,-8.93,-9.95,19.07,-10.6,-18.45,-21.05,26.01,-6.31,-2.14,-7.05,1.23,-10.3,-11.06,3.43,43.15,178.19
2018-07-09,-34.88,-12.67,-2.49,2.5,-19.09,-1.81,4.07,5.94,6.31,-13.13,15.04,-11.35,10.04,-8.49,4.56,13.58,-9.29,8.7,0.31,-0.43,2.95,-16.98,21.05,-6.56,-46.02
2018-07-10,-367.0,12.03,-11.68,-4.07,10.86,-13.65,4.24,1.42,16.36,-3.91,-29.65,-0.71,26.96,-1.56,14.67,4.2,-6.39,-10.95,-18.88,6.26,10.6,-10.03,8.39,-8.38,-31.01
2018-07-11,81.0,1.22,-16.8,-19.95,8.9,-1.32,-13.05,-29.31,4.31,-5.51,-145.55,27.62,-113.7,6.41,18.7,-5.76,1.92,-30.39,14.66,4.61,-0.77,12.68,-11.47,-5.62,-68.83
2018-07-12,-130.25,79.01,-8.65,-5.07,-21.12,8.57,-15.37,-23.56,27.05,30.65,-34.52,9.13,28.77,-7.75,-3.85,0.02,-2.92,-21.57,4.7,-2.83,5.31,8.02,12.57,-0.67,15.08
2018-07-13,-45.96,-11.87,-47.34,7.63,16.76,-20.71,6.59,-116.39,-38.56,22.42,-15.22,-9.96,-10.88,13.29,6.92,-6.99,-8.68,16.99,-2.35,-5.3,-1.36,-4.78,-1.2,-19.01,99.75
2018-07-14,40.02,-12.87,0.06,5.55,2.51,-2.39,0.02,-13.05,17.32,-16.48,5.27,0.21,7.47,23.1,-28.99,8.78,13.46,-7.82,14.13,-35.83,-46.66,2.54,35.9,3.84,0.0
2018-07-15,97.97,0.0,25.48,-3.34,-18.8,9.08,3.41,-24.95,18.45,0.0,-22.54,20.22,13.9,7.01,-3.06,6.18,3.66,25.3,-3.57,-21.28,24.94,3.2,0.71,-19.03,-4.95
2018-07-16,381.23,-10.03,10.01,1.0,4.01,11.28,13.46,-0.94,-6.01,39.88,-7.68,33.36,10.46,-14.99,19.51,-8.85,22.56,8.22,-1.15,-20.11,12.47,10.16,3.05,-13.26,-18.44
2018-07-17,593.56,3.38,-6.6,15.19,-4.96,-5.7,12.75,3.51,-5.38,8.98,148.78,24.58,89.24,-31.38,-18.71,43.33,4.52,-14.51,54.35,-9.32,17.7,-17.45,-5.28,17.03,57.18
2018-07-18,55.77,4.03,-14.74,15.73,5.74,-23.39,-26.6,-20.1,15.11,33.14,-33.9,21.07,-42.97,23.64,4.01,17.95,67.3,-23.81,442.34,145.37,-33.32,2.03,44.07,-29.6,0.46
2018-07-19,88.03,27.08,-22.2,72.34,55.0,-21.13,20.09,2.59,-31.24,-65.51,35.8,-5.3,17.05,22.66,14.21,-10.75,-10.28,10.42,69.51,-74.47,-34.71,-60.06,5.64,22.83,16.2
2018-07-20,-131.78,-33.55,-35.01,19.96,-10.47,-1.37,10.49,8.32,-30.82,8.7,95.2,-54.0,54.33,8.1,56.76,-25.19,-72.14,-19.03,71.17,-11.25,29.73,-24.5,15.81,42.99,-16.2
2018-07-21,73.99,-66.58,56.28,-3.48,-0.17,-15.44,-27.3,-38.26,62.29,22.38,-23.83,17.54,33.16,-33.27,12.67,5.76,-8.49,-2.84,-129.81,29.93,-12.12,6.32,-53.67,57.13,-19.98
2018-07-22,-8.42,-99.57,22.49,26.26,-0.86,9.85,21.89,21.57,-7.53,-26.21,21.25,-23.06,14.63,19.5,23.0,-1.52,49.9,-1.37,7.46,7.52,12.25,-17.25,0.01,4.99,-11.21
2018-07-23,313.25,38.14,26.06,-42.97,-12.23,-15.1,8.51,-25.2,6.99,46.15,-2.26,18.09,-9.97,-6.1,19.59,24.8,39.71,-17.01,-5.98,18.61,-1.75,8.02,-144.82,23.96,-3.66
2018-07-24,687.11,63.0,46.25,122.37,-13.14,50.28,-33.26,34.13,71.43,-38.22,4.64,-20.28,-12.07,24.09,15.2,-19.41,31.25,3.37,-7.77,24.49,3.05,-46.76,49.55,-29.74,-9.2
2018-07-25,-240.73,0.19,28.71,-9.91,13.95,103.44,116.88,5.28,24.91,-21.87,30.97,113.77,113.26,-20.2,17.01,-71.87,18.24,-10.42,70.54,18.51,3.23,-31.2,28.53,53.42,91.01
2018-07-26,-233.64,20.03,-6.02,-75.0,11.36,69.63,13.37,-108.76,-4.24,-36.44,-42.63,-27.24,-38.22,29.15,-4.99,-15.2,-85.92,61.12,-60.01,-27.12,94.8,7.04,113.86,-33.53,-95.04
2018-07-27,265.85,63.52,-5.51,-33.01,35.93,-2.93,-24.58,63.59,-27.02,7.85,23.83,19.33,-44.35,-12.38,-24.91,10.64,-10.0,-2.06,12.07,14.99,45.65,-130.74,-181.39,-48.1,15.94
2018-07-28,42.77,-28.51,-12.82,-23.32,11.75,44.54,-18.0,2.01,2.09,52.36,-11.46,-6.13,-28.89,-80.25,34.39,-43.32,322.67,40.36,-7.56,85.93,-47.2,15.16,22.32,-1.92,-58.35
2018-07-29,-18.92,0.0,0.0,0.0,0.0,28.46,-41.28,0.61,11.0,0.0,-18.23,7.24,-7.4,12.4,-30.28,-9.57,-37.0,69.26,-3.95,17.76,0.01,-20.5,-1.76,7.94,58.06
2018-07-30,-49.2,26.21,-1.35,-25.81,-11.01,-42.92,31.42,-16.47,-23.85,-21.59,3.01,-16.25,16.46,61.19,-20.8,23.95,6.13,-44.72,12.44,18.14,4.0,-16.14,-10.79,-2.32,32.15
2018-07-31,-441.81,-63.96,47.9,-15.94,-11.74,-4.86,-7.46,-32.18,20.23,6.4,-11.46,-12.42,16.66,-14.87,-17.81,52.95,-52.67,-8.64,-205.45,56.66,147.71,35.76,-20.86,31.29,15.56
2018-08-01,-122.91,-43.85,-15.44,9.52,-6.84,-3.88,16.63,-18.48,0.47,-97.38,2.36,-74.97,40.0,-175.92,-69.48,2.05,13.35,48.01,-68.87,17.54,3.32,-56.21,16.21,-12.95,33.0
2018-08-02,-66.14,-60.26,-109.92,-12.78,-9.52,-3.35,-3.85,39.04,-19.17,77.35,-17.82,-44.77,-10.0,16.52,57.07,-43.59,15.21,-38.37,-22.88,3.03,25.02,-88.0,7.04,97.65,23.44
2018-08-03,-122.3,65.75,2.05,-4.61,-19.9,-18.77,22.68,-11.47,18.98,-41.41,-10.74,-35.56,-15.41,-37.73,-26.0,46.87,-19.38,45.26,-59.65,-2.58,36.2,22.08,-43.51,38.13,-17.42
2018-08-04,-399.15,-159.0,-40.24,13.23,-19.99,29.23,-38.53,34.35,29.24,-19.71,-6.81,-17.83,9.09,46.71,37.0,38.62,3.1,2.31,55.78,-67.62,-88.23,7.61,34.17,5.91,-10.69
2018-08-05,17.51,-17.09,75.04,3.2,-12.43,-0.41,-16.89,-29.32,25.33,13.87,3.41,-55.41,0.67,-154.51,3.76,-207.04,-67.85,6.97,7.0,-14.46,12.46,-10.41,9.55,19.91,5.5
2018-08-06,-100.47,-92.05,2.15,25.35,50.0,-15.15,-8.05,-13.4,-21.62,42.32,75.34,-19.12,-8.8,10.04,-70.84,-48.17,75.35,3.38,-19.48,28.04,5.57,21.72,5.79,-14.38,3.52
2018-08-07,-211.41,8.92,89.71,3.65,-40.26,-19.07,10.99,-5.99,-67.27,-47.21,-4.34,18.82,-2.64,-8.37,-39.69,19.15,18.02,-64.69,19.18,-4.14,27.13,-26.96,-55.21,17.91,51.89
2018-08-08,-445.68,13.64,-29.18,25.38,-5.56,19.83,-30.7,21.58,76.54,14.52,22.85,-14.34,51.75,21.08,-47.42,21.25,22.51,-5.63,1.37,-9.67,-97.68,-125.43,-139.13,9.71,-28.68
2018-08-09,265.97,-115.17,-33.1,44.34,-27.28,-90.39,29.01,11.61,-76.62,52.42,-14.65,-14.37,21.86,-7.83,-33.01,24.28,-11.53,-219.99,-13.42,18.25,68.83,-17.6,-15.73,-30.09,4.5
2018-08-10,-431.28,9.79,44.16,-10.86,2.6,26.4,0.57,12.82,-41.74,-4.44,28.15,-3.76,-14.53,-63.79,165.13,83.06,-68.06,14.49,21.08,-1.41,0.42,33.7,79.93,15.65,-63.39
2018-08-11,-17.32,25.8,-31.43,-51.54,-15.38,-37.3,3.13,7.25,29.52,-49.4,-66.19,-4.23,-17.51,184.39,-23.39,-69.19,27.57,-80.76,48.19,-14.83,-6.67,-204.78,-106.31,7.59,0.0
2018-08-12,0.0,0.0,-5.54,36.35,-25.0,0.04,-7.55,-30.73,39.62,16.53,11.91,3.92,-10.75,-11.6,-10.53,18.12,-18.03,-4.77,325.14,-36.32,-5.0,21.44,-31.43,18.38,-175.32
2018-08-13,-60.9,56.96,-20.03,32.11,-11.43,-16.6,78.36,2.06,-13.6,-19.82,10.95,10.7,33.14,-109.77,10.75,39.11,12.12,-3.32,-17.44,14.26,9.08,17.16,25.61,-28.17,-22.05
2018-08-14,-61.14,15.06,-2.46,-4.42,20.04,-11.86,-1.33,87.51,15.25,40.12,-13.45,8.73,-25.27,0.88,-32.27,-34.74,-87.95,-7.14,-54.91,10.24,0.96,34.55,-34.75,15.66,0.65
2018-08-15,73.57,-28.17,-199.14,-87.94,46.12,18.58,-6.42,-24.62,63.35,-12.52,28.71,-24.44,-16.65,88.84,25.51,-93.43,8.04,-10.21,1.56,19.1,36.58,-8.17,32.84,22.48,58.86
2018-08-16,44.09,20.11,7.96,42.93,37.82,37.3,-30.93,12.33,88.9,27.41,-61.79,-78.47,55.06,36.95,-51.35,65.61,36.65,149.26,-22.43,-34.49,-151.28,-18.12,44.4,-69.99,-70.27
2018-08-17,266.93,31.13,-28.34,25.42,-14.55,36.59,-24.15,13.88,70.08,0.67,6.97,59.83,-18.81,-110.24,30.56,-34.79,95.12,-4.75,10.64,10.0,-7.53,-160.31,16.49,3.68,36.5
2018-08-18,-190.77,27.47,-5.44,82.94,1.72,48.03,-21.36,54.69,-12.88,-26.91,28.91,-66.0,42.95,7.69,6.09,-16.8,12.4,24.5,6.86,11.38,-17.61,-30.6,49.16,28.98,30.76
2018-08-19,101.51,14.39,-61.23,-28.91,21.18,-7.35,-4.24,-41.21,-3.01,25.79,-0.2,16.5,-8.88,-23.59,-137.29,5.29,5.06,-4.49,0.65,16.16,1.92,-5.55,38.25,-2.09,-7.92
2018-08-20,-233.14,-25.99,-10.3,13.51,-21.69,19.06,11.63,-10.52,-8.81,8.12,-4.46,23.17,45.19,-11.79,27.89,-19.79,-25.2,-26.32,-23.37,15.81,16.7,152.16,-35.28,16.8,-25.01
2018-08-21,218.17,20.8,-1.12,-13.25,-9.4,-34.48,12.01,-33.42,29.51,-16.69,-36.99,1.4,40.81,-1.4,-7.27,7.44,-9.78,36.02,-3.55,-2.86,-23.25,3.97,-33.43,-115.01,-43.2
2018-08-22,-126.53,50.46,1.91,-3.82,4.01,-10.93,20.01,62.46,16.31,70.94,-41.73,15.03,-6.96,-1.25,-34.81,28.32,-5.81,18.66,-25.18,37.42,-23.96,16.76,13.71,10.08,6.54
2018-08-23,174.17,-10.79,344.26,-81.19,2.82,-11.63,-44.2,4.41,-25.0,14.53,-5.11,-9.64,10.01,-1.83,-3.17,-10.81,-204.35,-16.2,19.36,-38.18,21.25,-96.07,35.0,-13.83,-6.17
2018-08-24,167.83,71.79,-7.87,1.18,-13.87,-8.8,34.39,2.77,0.47,-2.39,-20.32,13.07,-20.12,29.69,-10.78,23.94,-6.5,15.35,-2.0,-10.0,-21.9,4.91,53.99,25.39,21.78
2018-08-25,38.95,-34.13,7.03,8.8,-15.87,11.12,10.52,3.19,11.21,-11.04,8.77,11.73,-9.74,25.34,-20.15,-25.89,1.95,42.97,32.18,53.28,-13.9,-10.54,80.73,-6.23,6.5
2018-08-26,-24.64,29.46,13.85,34.47,-36.08,-0.27,-1.62,-40.18,-7.31,29.97,-24.52,18.96,-7.23,-3.49,3.31,24.69,7.2,-26.79,11.55,-12.02,2.55,1.5,-13.61,27.36,7.2
2018-08-27,202.69,22.33,-12.26,-97.06,-29.95,7.49,-28.56,13.96,30.0,-10.18,34.76,2.68,26.27,-0.99,34.6,-24.05,-20.79,-28.44,-3.62,52.35,0.5,-21.16,3.49,-4.67,28.66
2018-08-28,166.1,-10.16,-19.22,-2.65,-1.48,24.97,9.25,-0.99,-2.77,-6.94,-6.12,9.79,0.87,-20.23,24.06,7.9,27.41,-4.89,0.06,-8.11,12.94,-17.56,16.24,10.42,159.9
2018-08-29,-41.27,-13.12,13.12,-38.19,0.28,30.91,2.01,0.21,7.19,3.03,5.86,-6.22,114.17,0.75,46.73,-26.96,-5.06,-26.42,26.68,16.62,34.0,-13.27,-11.32,9.87,-4.77
2018-08-30,-55.87,-10.1,-8.0,-31.62,5.49,9.31,12.25,-10.52,10.94,12.9,30.25,-12.25,-2.15,3.59,9.62,-20.08,-103.02,24.1,23.39,-8.63,-2.79,31.97,16.25,1.34,-23.51
2018-08-31,39.14,16.13,-11.96,-29.56,15.73,-13.98,-47.84,15.65,-10.25,-32.74,-24.91,11.21,-52.92,-41.35,10.71,22.23,-5.23,-8.13,12.09,-37.7,-6.54,99.16,23.68,-2.04,42.69
2018-09-01,179.08,-28.91,-14.05,11.77,14.12,39.59,-14.41,-3.05,-28.13,-7.34,0.85,-5.7,16.54,-61.23,34.72,-2.73,25.43,31.79,56.23,4.87,-4.77,-0.54,-22.84,-5.15,2.08
2018-09-02,88.39,27.8,-14.7,16.05,7.93,-1.53,-6.9,4.93,2.1,-1.2,7.2,26.74,-24.47,-28.64,25.32,67.27,47.99,22.01,4.99,1.72,48.28,-53.01,-21.98,11.05,10.13
2018-09-03,-32.16,-46.18,-13.95,18.95,27.17,21.3,26.52,-19.22,-5.77,66.44,15.03,-17.88,-35.43,7.38,-57.54,45.62,-11.58,57.97,-0.3,30.29,-15.28,-1.12,-13.63,9.37,0.23
2018-09-04,102.51,-10.85,-18.63,15.01,-19.65,-60.45,27.88,15.03,4.72,-1.82,-27.6,22.99,-12.32,26.34,34.77,-5.15,-0.39,-19.45,20.27,-3.28,40.78,-16.2,-1.98,-35.58,-6.6
2018-09-05,-666.91,-2.4,23.59,-9.65,-7.8,-3.96,-3.2,22.19,18.82,-9.66,-14.18,33.83,20.0,25.81,10.92,-9.81,11.87,1.1,3.27,-19.37,-1.85,21.65,-5.58,-5.95,2.87
2018-09-06,-191.64,15.62,9.45,-9.71,-10.28,-12.02,14.96,2.51,-15.47,2.31,-254.38,-118.12,9.22,-2.8,40.54,-15.16,-28.03,-69.71,-5.8,2.94,-10.99,49.96,-24.96,-25.03,-211.96
2018-09-07,-100.52,-262.62,-2.17,24.14,-31.48,14.11,-49.96,24.72,-4.75,24.15,-53.96,-7.41,34.13,-6.11,81.54,-12.33,-49.98,9.97,-46.0,42.0,39.09,-14.4,-5.69,23.77,37.6
2018-09-08,-210.58,-15.55,26.9,-10.98,-1.56,-0.21,24.47,-43.7,19.26,-42.01,-0.18,-82.49,0.27,54.49,17.93,-31.7,-32.49,67.53,-31.35,-3.17,5.0,28.3,-29.13,-11.95,-8.2
2018-09-09,57.94,35.95,-7.19,13.0,-11.54,-3.46,13.03,4.05,5.95,11.91,-1.88,-3.23,-21.07,-18.19,5.26,-14.06,29.76,-59.13,-157.82,-20.64,-20.51,-10.31,6.49,9.04,4.01
2018-09-10,56.79,-10.66,30.39,-49.17,21.92,0.95,10.64,7.35,-3.82,10.98,178.42,-14.25,4.26,25.38,1.67,-17.22,-2.31,0.76,0.06,0.07,-7.16,19.67,0.0,0.0,-150.06
2018-09-11,-21.16,13.69,65.38,-14.28,-8.0,-19.99,11.2,22.93,-3.14,-26.69,8.08,-2.58,12.69,-11.21,8.89,4.7,-14.26,-31.18,6.37,17.71,10.91,5.55,-8.31,-4.85,13.18
2018-09-12,45.29,11.2,74.55,-34.86,-3.94,-27.77,5.88,5.72,-27.15,11.31,20.73,-18.28,-49.31,1.87,2.96,-54.54,31.63,1.52,-15.73,7.24,27.19,-18.72,57.5,-19.14,-11.02
2018-09-13,160.87,-19.38,1.34,-11.86,6.43,10.69,8.42,-20.82,-19.65,6.38,4.32,-10.03,-1.87,15.27,34.0,-12.68,-6.79,0.51,10.17,25.72,13.05,-6.71,-5.35,30.68,-6.55
2018-09-14,38.38,80.17,-10.95,-6.85,-2.45,5.33,-10.88,5.48,0.38,23.54,25.1,2.59,34.97,-13.78,38.31,-6.3,-8.57,27.55,-6.01,-19.41,-35.7,23.77,-8.39,21.74,1.23
2018-09-15,6.7,-19.28,20.44,64.2,4.64,-15.0,9.2,4.53,-0.82,-131.19,4.05,15.57,13.4,7.8,-17.69,5.1,28.22,26.44,-36.08,-1.61,68.67,-4.23,-16.36,3.88,0.0
2018-09-16,-31.71,0.0,3.67,-15.91,-18.06,14.09,-16.35,-8.34,17.48,16.01,11.5,-4.37,-3.1,8.4,11.6,-8.0,3.89,8.61,-0.62,-29.01,19.71,-4.58,-32.68,26.5,6.26
2018-09-17,-246.81,-20.11,-13.55,-0.7,-10.25,-36.08,19.95,-6.49,-18.29,38.65,8.89,13.68,-16.16,8.38,-15.0,-11.65,1.67,11.84,-12.5,9.37,19.21,-0.57,-1.05,-7.95,7.0
2018-09-18,88.36,30.02,-11.52,-3.99,-1.66,-36.95,7.22,1.37,-9.39,-0.74,19.63,-21.82,-0.54,-25.51,-26.07,-68.85,-89.88,0.31,27.72,2.47,-21.87,-55.0,39.24,-4.9,3.9
2018-09-19,43.5,-4.56,2.69,-5.82,-11.27,30.1,0.3,-2.4,19.72,-30.32,0.0,0.03,29.97,39.03,49.7,-7.49,-1.72,-15.09,-22.91,7.48,-32.84,18.84,0.0,34.0,-9.08
2018-09-20,112.45,-24.18,20.75,0.76,17.53,-22.89,7.07,3.85,5.19,-8.0,-23.94,1.94,-33.5,4.72,-6.01,40.77,-1.33,-3.98,-1.75,-164.6,252.1,19.5,-37.69,-6.06,3.25
2018-09-21,263.64,31.51,-13.63,-15.1,14.99,-13.98,2.23,13.5,-0.39,-16.99,8.17,8.92,27.36,-11.41,-0.75,-3.46,-2.25,4.76,-17.32,5.39,15.33,-49.15,135.42,27.21,-37.91
2018-09-22,-49.25,0.69,3.25,45.16,2.15,-1.71,-15.24,14.44,95.88,63.93,5.74,-17.41,49.01,-17.38,3.62,-11.19,-31.05,32.25,-18.5,35.06,19.9,-43.51,1.88,17.81,28.86
2018-09-23,-7.62,33.38,-37.3,-15.59,-5.77,9.91,1.86,-21.0,-2.1,-74.53,40.92,-1.97,-26.87,17.37,11.25,-26.01,16.25,-14.2,10.22,56.61,-12.97,-5.82,-25.15,12.14,10.12
2018-09-24,-124.86,-9.33,-15.49,5.4,5.66,19.75,3.39,-27.37,14.73,18.87,33.85,-15.66,-8.31,-8.05,0.14,-46.95,14.1,-6.68,-4.75,15.32,-9.95,-13.92,10.61,25.52,-8.5
2018-09-25,-144.36,-12.02,20.32,-10.94,10.33,-15.41,-9.56,-38.54,21.18,-35.47,-34.37,9.87,-31.36,46.6,-8.07,-9.75,-3.71,3.41,34.39,0.52,-20.87,3.47,-4.25,-21.4,-19.23
